,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
8131,r548,rajeev-ram,Rajeev,Ram,http://www.atpworldtour.com/en/players/rajeev-ram/r548/overview,USA,"Carmel, IN, USA","Denver, CO, USA",1984.03.18,1984.0,3.0,18.0,2004.0,180.0,82.0,"6'4""",76.0,193.0,Right-Handed,One-Handed Backhand
8132,r581,antonio-ruiz-rosales,Antonio,Ruiz-Rosales,http://www.atpworldtour.com/en/players/antonio-ruiz-rosales/r581/overview,MEX,"Monterrey, Mexico","Monterrey, Mexico",1984.09.18,1984.0,9.0,18.0,,220.0,100.0,"6'4""",76.0,,Right-Handed,Two-Handed Backhand
8133,r589,horst-ritter,Horst,Ritter,http://www.atpworldtour.com/en/players/horst-ritter/r589/overview,GER,,,,,,,,,,,,,Ambidextrous,
8134,r588,nicolas-renavand,Nicolas,Renavand,http://www.atpworldtour.com/en/players/nicolas-renavand/r588/overview,FRA,,,1982.06.25,1982.0,6.0,25.0,,,,,,,Right-Handed,
8135,r595,jost-remmert,Jost,Remmert,http://www.atpworldtour.com/en/players/jost-remmert/r595/overview,GER,,,,,,,,,,,,,Ambidextrous,
8136,r590,whitney-reed,Whitney,Reed,http://www.atpworldtour.com/en/players/whitney-reed/r590/overview,USA,,"Oakland, CA, U.S.A.",1932.08.21,1932.0,8.0,21.0,,,,,,,Ambidextrous,
8137,r596,luis-rojas,Luis,Rojas,http://www.atpworldtour.com/en/players/luis-rojas/r596/overview,CRC,,,,,,,,,,,,,Ambidextrous,
8138,r598,robin-ray,Robin,Ray,http://www.atpworldtour.com/en/players/robin-ray/r598/overview,USA,,,,,,,,,,,,,Ambidextrous,
8139,r601,max-raditschnigg,Max,Raditschnigg,http://www.atpworldtour.com/en/players/max-raditschnigg/r601/overview,AUT,,,1983.05.06,1983.0,5.0,6.0,,,,,,,Left-Handed,
8140,r607,bruno-rosa,Bruno,Rosa,http://www.atpworldtour.com/en/players/bruno-rosa/r607/overview,BRA,,,1986.02.14,1986.0,2.0,14.0,,,,,,,Right-Handed,
8141,r613,edouard-roger-vasselin,Edouard,Roger-Vasselin,http://www.atpworldtour.com/en/players/edouard-roger-vasselin/r613/overview,FRA,"Boulogne-Billancourt, France","Gennevilliers, France",1983.11.28,1983.0,11.0,28.0,2002.0,165.0,75.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand
8142,r612,stephane-robert,Stephane,Robert,http://www.atpworldtour.com/en/players/stephane-robert/r612/overview,FRA,"Valletta, Malta","Montargis, France",1980.05.17,1980.0,5.0,17.0,2001.0,170.0,77.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand
8143,r615,simon-rea,Simon,Rea,http://www.atpworldtour.com/en/players/simon-rea/r615/overview,NZL,,,1982.07.18,1982.0,7.0,18.0,,,,,,,Left-Handed,
8144,r616,travis-rettenmaier,Travis,Rettenmaier,http://www.atpworldtour.com/en/players/travis-rettenmaier/r616/overview,USA,Los Angeles,Tarzana,1983.08.06,1983.0,8.0,6.0,2002.0,185.0,84.0,"6'2""",74.0,188.0,Right-Handed,
8145,r617,vic-rollins,Vic,Rollins,http://www.atpworldtour.com/en/players/vic-rollins/r617/overview,CAN,,,,,,,,,,,,,Ambidextrous,
8146,r628,laurent-recouderc,Laurent,Recouderc,http://www.atpworldtour.com/en/players/laurent-recouderc/r628/overview,AND,,,1984.07.10,1984.0,7.0,10.0,,,,,,,Right-Handed,
8147,r632,michael-ryderstedt,Michael,Ryderstedt,http://www.atpworldtour.com/en/players/michael-ryderstedt/r632/overview,SWE,"Oslo, Norway","Stockholm, Sweden",1984.11.12,1984.0,11.0,12.0,2002.0,172.0,78.0,"6'2""",74.0,188.0,Left-Handed,
8148,r630,diogo-rocha,Diogo,Rocha,http://www.atpworldtour.com/en/players/diogo-rocha/r630/overview,POR,,,1984.06.14,1984.0,6.0,14.0,,,,,,,Right-Handed,
8149,r640,hector-ruiz-cadenas,Hector,Ruiz-Cadenas,http://www.atpworldtour.com/en/players/hector-ruiz-cadenas/r640/overview,ESP,,,1983.04.27,1983.0,4.0,27.0,,,,,,,,
8150,r644,alexandre-renard,Alexandre,Renard,http://www.atpworldtour.com/en/players/alexandre-renard/r644/overview,FRA,,,1982.05.29,1982.0,5.0,29.0,,,,,,,Right-Handed,
8151,r646,tom-rushby,Tom,Rushby,http://www.atpworldtour.com/en/players/tom-rushby/r646/overview,GBR,,"Derbyshire, England",1986.06.04,1986.0,6.0,4.0,,,,,,,Right-Handed,
8152,r649,joseph-rush,Joseph,Rush,http://www.atpworldtour.com/en/players/joseph-rush/r649/overview,USA,,,,,,,,,,,,,Ambidextrous,
8153,r668,paul-rose,Paul,Rose,http://www.atpworldtour.com/en/players/paul-rose/r668/overview,USA,,,,,,,,,,,,,Ambidextrous,
8154,r704,karan-rastogi,Karan,Rastogi,http://www.atpworldtour.com/en/players/karan-rastogi/r704/overview,HKG,"Mumbai, India","Mumbai, India",1986.10.08,1986.0,10.0,8.0,2003.0,145.0,66.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand
8155,r685,lukas-rosol,Lukas,Rosol,http://www.atpworldtour.com/en/players/lukas-rosol/r685/overview,CZE,"Prague, Czech Republic","Brno, Czech Republic",1985.07.24,1985.0,7.0,24.0,2004.0,185.0,84.0,"6'5""",77.0,196.0,Right-Handed,Two-Handed Backhand
8156,r709,bruno-rodriguez,Bruno,Rodriguez,http://www.atpworldtour.com/en/players/bruno-rodriguez/r709/overview,MEX,,,1986.10.28,1986.0,10.0,28.0,,,,,,,Right-Handed,
8157,r725,leo-rolle,Leo,Rolle,http://www.atpworldtour.com/en/players/leo-rolle/r725/overview,,,,,,,,,,,,,,Ambidextrous,
8158,r717,hector-romani,Hector,Romani,http://www.atpworldtour.com/en/players/hector-romani/r717/overview,,,,,,,,,,,,,,Ambidextrous,
8159,r726,larry-rolle,Larry,Rolle,http://www.atpworldtour.com/en/players/larry-rolle/r726/overview,,,,,,,,,,,,,,Ambidextrous,
8160,r727,kenneth-reid,Kenneth,Reid,http://www.atpworldtour.com/en/players/kenneth-reid/r727/overview,IRL,,,,,,,,,,,,,Ambidextrous,
8161,r736,miguel-angel-reyes-varela,Miguel Angel,Reyes-Varela,http://www.atpworldtour.com/en/players/miguel-angel-reyes-varela/r736/overview,MEX,"Queretaro, Mexico",Guadalajara,1987.06.21,1987.0,6.0,21.0,,161.0,73.0,"5'9""",69.0,,Right-Handed,One-Handed Backhand
8162,r748,felipe-rojas,Felipe,Rojas,http://www.atpworldtour.com/en/players/felipe-rojas/r748/overview,COL,,"Bogot\x1a, Colombia",1994.11.26,1994.0,11.0,26.0,,148.0,67.0,,,,Right-Handed,Two-Handed Backhand
8163,r750,pere-riba,Pere,Riba,http://www.atpworldtour.com/en/players/pere-riba/r750/overview,ESP,"Barcelona, Spain","Barcelona, Spain",1988.04.07,1988.0,4.0,7.0,2004.0,172.0,78.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand
8164,r753,lamar-roemer,Lamar,Roemer,http://www.atpworldtour.com/en/players/lamar-roemer/r753/overview,,,,,,,,,,,,,,Ambidextrous,
8165,r757,amador-romero-torres,Amador,Romero-Torres,http://www.atpworldtour.com/en/players/amador-romero-torres/r757/overview,ESP,,,1986.01.22,1986.0,1.0,22.0,,,,,,,,
8166,r758,sebastian-rieschick,Sebastian,Rieschick,http://www.atpworldtour.com/en/players/sebastian-rieschick/r758/overview,GER,Germany,,1986.02.15,1986.0,2.0,15.0,,,,,,,Right-Handed,
8167,r762,rupesh-roy,Rupesh,Roy,http://www.atpworldtour.com/en/players/rupesh-roy/r762/overview,IND,India,,1989.02.16,1989.0,2.0,16.0,,,,,,,Right-Handed,
8168,r771,mohcine-roudami,Mohcine,Roudami,http://www.atpworldtour.com/en/players/mohcine-roudami/r771/overview,MAR,Morocco,,1986.05.04,1986.0,5.0,4.0,,,,,,,Ambidextrous,
8169,r775,artur-romanowski,Artur,Romanowski,http://www.atpworldtour.com/en/players/artur-romanowski/r775/overview,POL,Poland,,1987.01.29,1987.0,1.0,29.0,,,,,,,Left-Handed,
8170,r772,albert-ramos-vinolas,Albert,Ramos-Vinolas,http://www.atpworldtour.com/en/players/albert-ramos-vinolas/r772/overview,ESP,"Mataro, Spain","Barcelona, Spain",1988.01.17,1988.0,1.0,17.0,2007.0,177.0,80.0,"6'2""",74.0,188.0,Left-Handed,Two-Handed Backhand
8171,r782,julian-reister,Julian,Reister,http://www.atpworldtour.com/en/players/julian-reister/r782/overview,GER,"Hamburg, Germany","Hamburg, Germany",1986.04.02,1986.0,4.0,2.0,2005.0,192.0,87.0,"6'2""",74.0,188.0,Right-Handed,One-Handed Backhand
8172,r776,martin-rmus,Martin,Rmus,http://www.atpworldtour.com/en/players/martin-rmus/r776/overview,SLO,Slovenia,,1987.03.14,1987.0,3.0,14.0,,,,,,,Right-Handed,
8173,r790,valery-rudnev,Valery,Rudnev,http://www.atpworldtour.com/en/players/valery-rudnev/r790/overview,RUS,Russia,,1988.02.16,1988.0,2.0,16.0,,,,,,,Right-Handed,
8174,r804,pato-rodriquez,Pato,Rodriquez,http://www.atpworldtour.com/en/players/pato-rodriquez/r804/overview,,,,,,,,,,,,,,Ambidextrous,
8175,r805,sebastian-rivera,Sebastian,Rivera,http://www.atpworldtour.com/en/players/sebastian-rivera/r805/overview,CHI,"Santiago, Chile","Santiago, Chile",1986.09.18,1986.0,9.0,18.0,,170.0,77.0,"5'10""",70.0,,Left-Handed,One-Handed Backhand
8176,r814,guillermo-rivera-aranguiz,Guillermo,Rivera-Aranguiz,http://www.atpworldtour.com/en/players/guillermo-rivera-aranguiz/r814/overview,CHI,,,1989.02.02,1989.0,2.0,2.0,,,,,,,Right-Handed,Two-Handed Backhand
8177,r822,laurent-rochette,Laurent,Rochette,http://www.atpworldtour.com/en/players/laurent-rochette/r822/overview,FRA,"Paris, France","Bordeaux, France",1988.02.05,1988.0,2.0,5.0,2006.0,174.0,79.0,"6'0""",72.0,,Right-Handed,
8178,r823,purav-raja,Purav,Raja,http://www.atpworldtour.com/en/players/purav-raja/r823/overview,IND,"Mumbai, India","Mumbai, India",1985.12.07,1985.0,12.0,7.0,2005.0,198.0,90.0,"6'0""",72.0,,Right-Handed,Two-Handed Backhand
8179,r843,vitor-requiao,Vitor,Requiao,http://www.atpworldtour.com/en/players/vitor-requiao/r843/overview,BRA,,,1988.06.25,1988.0,6.0,25.0,,,,,,,Ambidextrous,
8180,r835,cesar-ramirez,Cesar,Ramirez,http://www.atpworldtour.com/en/players/cesar-ramirez/r835/overview,MEX,,,1990.01.25,1990.0,1.0,25.0,,,,,,,Right-Handed,
8181,r844,eladio-ribeiro-neto,Eladio,Ribeiro Neto,http://www.atpworldtour.com/en/players/eladio-ribeiro-neto/r844/overview,BRA,"Brasilia, Brazil","Brasilia, Brazil",1986.01.09,1986.0,1.0,9.0,,190.0,86.0,"6'3""",75.0,,,
8182,r847,younes-rachidi,Younes,Rachidi,http://www.atpworldtour.com/en/players/younes-rachidi/r847/overview,MAR,,,1986.09.13,1986.0,9.0,13.0,,,,,,,Right-Handed,
8183,r851,mathieu-rodrigues,Mathieu,Rodrigues,http://www.atpworldtour.com/en/players/mathieu-rodrigues/r851/overview,FRA,"Suresnes, France","Romorantin Lanthenay, France",1985.11.07,1985.0,11.0,7.0,2007.0,168.0,76.0,"5'11""",71.0,,Right-Handed,Two-Handed Backhand
8184,r853,nima-roshan,Nima,Roshan,http://www.atpworldtour.com/en/players/nima-roshan/r853/overview,AUS,,,1985.05.24,1985.0,5.0,24.0,,,,,,,Ambidextrous,
8185,r852,clement-reix,Clement,Reix,http://www.atpworldtour.com/en/players/clement-reix/r852/overview,FRA,,,1983.10.09,1983.0,10.0,9.0,,,,,,,Ambidextrous,
8186,r862,christopher-rungkat,Christopher,Rungkat,http://www.atpworldtour.com/en/players/christopher-rungkat/r862/overview,INA,"Eugene, Oregon, USA","Jakarta, Indonesia",1990.01.14,1990.0,1.0,14.0,2007.0,150.0,68.0,"5'9""",69.0,,Right-Handed,Two-Handed Backhand
8187,r882,georgi-rumenov-payakov,Georgi,Rumenov Payakov,http://www.atpworldtour.com/en/players/georgi-rumenov-payakov/r882/overview,ESP,,,1989.12.15,1989.0,12.0,15.0,,,,,,,,
8188,r883,robin-roshardt,Robin,Roshardt,http://www.atpworldtour.com/en/players/robin-roshardt/r883/overview,SUI,,,1988.02.22,1988.0,2.0,22.0,,,,,,,Right-Handed,
8189,r895,florian-reynet,Florian,Reynet,http://www.atpworldtour.com/en/players/florian-reynet/r895/overview,FRA,,,1986.04.14,1986.0,4.0,14.0,,,,,,,Right-Handed,
8190,r923,david-rice,David,Rice,http://www.atpworldtour.com/en/players/david-rice/r923/overview,GBR,,High Wycombe,1989.01.01,1989.0,1.0,1.0,,198.0,90.0,"6'4""",76.0,,Right-Handed,Two-Handed Backhand
8191,r927,vitali-reshetnikov,Vitali,Reshetnikov,http://www.atpworldtour.com/en/players/vitali-reshetnikov/r927/overview,RUS,,,1988.11.04,1988.0,11.0,4.0,,,,,,,Right-Handed,
8192,r931,patrik-rosenholm,Patrik,Rosenholm,http://www.atpworldtour.com/en/players/patrik-rosenholm/r931/overview,SWE,"Lidingo, Sweden","Stockholm, Sweden",1988.03.05,1988.0,3.0,5.0,,187.0,85.0,"5'10""",70.0,,Right-Handed,One-Handed Backhand
8193,r960,fernando-romboli,Fernando,Romboli,http://www.atpworldtour.com/en/players/fernando-romboli/r960/overview,BRA,"Guaruja, Brazil","Rio de Janeiro, Brazil",1989.01.04,1989.0,1.0,4.0,2006.0,179.0,81.0,"5'11""",71.0,180.0,Right-Handed,One-Handed Backhand
8194,r934,nicolas-reissig,Nicolas,Reissig,http://www.atpworldtour.com/en/players/nicolas-reissig/r934/overview,AUT,"Schleedorf (Salzburg), Austria","Oberndorf (Salzburg), Austria",1989.04.07,1989.0,4.0,7.0,2009.0,185.0,84.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand
8195,r975,milos-raonic,Milos,Raonic,http://www.atpworldtour.com/en/players/milos-raonic/r975/overview,CAN,"Monte Carlo, Monaco","Podgorica, Montenegro",1990.12.27,1990.0,12.0,27.0,2008.0,216.0,98.0,"6'5""",77.0,196.0,Right-Handed,Two-Handed Backhand
8196,r977,matt-reid,Matt,Reid,http://www.atpworldtour.com/en/players/matt-reid/r977/overview,AUS,,,1990.07.17,1990.0,7.0,17.0,,,,,,,Right-Handed,
8197,r982,filip-rams,Filip,Rams,http://www.atpworldtour.com/en/players/filip-rams/r982/overview,POL,,,1989.06.13,1989.0,6.0,13.0,,,,,,,Right-Handed,
8198,r984,igor-rud,Igor,Rud,http://www.atpworldtour.com/en/players/igor-rud/r984/overview,RUS,,,1988.05.16,1988.0,5.0,16.0,,,,,,,Right-Handed,
8199,ra15,elie-rousset,Elie,Rousset,http://www.atpworldtour.com/en/players/elie-rousset/ra15/overview,FRA,,Saint Etienne,1989.09.05,1989.0,9.0,5.0,,194.0,88.0,"6'6""",78.0,,Ambidextrous,
8200,r996,marc-rath,Marc,Rath,http://www.atpworldtour.com/en/players/marc-rath/r996/overview,AUT,,,1990.12.05,1990.0,12.0,5.0,,,,,,,Right-Handed,
8201,ra17,guillaume-rufin,Guillaume,Rufin,http://www.atpworldtour.com/en/players/guillaume-rufin/ra17/overview,FRA,"Charnay, France","Viriat, France",1990.05.26,1990.0,5.0,26.0,2008.0,181.0,82.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand
8202,ra21,jonathan-ribaste,Jonathan,Ribaste,http://www.atpworldtour.com/en/players/jonathan-ribaste/ra21/overview,USA,,,1988.12.05,1988.0,12.0,5.0,,,,,,,Right-Handed,
8203,ra36,ahmad-rabeea,Ahmad,Rabeea,http://www.atpworldtour.com/en/players/ahmad-rabeea/ra36/overview,KUW,,,,,,,,,,,,,Ambidextrous,
8204,ra24,ruan-roelofse,Ruan,Roelofse,http://www.atpworldtour.com/en/players/ruan-roelofse/ra24/overview,RSA,"Cape Town, South Africa","Cape Town, South Africa",1989.11.18,1989.0,11.0,18.0,,216.0,98.0,"6'2""",74.0,,Right-Handed,Two-Handed Backhand
8205,ra38,marcel-ruzic,Marcel,Ruzic,http://www.atpworldtour.com/en/players/marcel-ruzic/ra38/overview,CRO,,,1992.01.20,1992.0,1.0,20.0,,,,,,,Ambidextrous,
8206,ra46,mohammed-reda,Mohammed,Reda,http://www.atpworldtour.com/en/players/mohammed-reda/ra46/overview,KUW,,,1994.04.22,1994.0,4.0,22.0,,,,,,,Ambidextrous,
8207,ra51,blaz-rola,Blaz,Rola,http://www.atpworldtour.com/en/players/blaz-rola/ra51/overview,SLO,"Ptuj, Slovenia","Ptuj, Slovenia",1990.10.05,1990.0,10.0,5.0,2013.0,187.0,85.0,"6'4""",76.0,,Left-Handed,Two-Handed Backhand
8208,ra62,sami-reinwein,Sami,Reinwein,http://www.atpworldtour.com/en/players/sami-reinwein/ra62/overview,GER,"Freiburg, Germany","Freiburg, Germany",1992.05.29,1992.0,5.0,29.0,,165.0,75.0,"5'11""",71.0,,Ambidextrous,Two-Handed Backhand
8209,ra78,vikram-reddy-b,Vikram,Reddy B,http://www.atpworldtour.com/en/players/vikram-reddy-b/ra78/overview,IND,,,1990.01.26,1990.0,1.0,26.0,,,,,,,,
8210,ra82,yannik-reuter,Yannik,Reuter,http://www.atpworldtour.com/en/players/yannik-reuter/ra82/overview,BEL,,,1991.03.06,1991.0,3.0,6.0,,,,,,,Right-Handed,Two-Handed Backhand
8211,rb04,quentin-robert,Quentin,Robert,http://www.atpworldtour.com/en/players/quentin-robert/rb04/overview,FRA,,,1994.08.24,1994.0,8.0,24.0,,,,,,,,
8212,rb11,pedro-pablo-ruiz,Pedro Pablo,Ruiz,http://www.atpworldtour.com/en/players/pedro-pablo-ruiz/rb11/overview,COL,,,1994.02.08,1994.0,2.0,8.0,,,,,,,,
8213,rb17,alexander-rumyantsev,Alexander,Rumyantsev,http://www.atpworldtour.com/en/players/alexander-rumyantsev/rb17/overview,RUS,,,1992.08.16,1992.0,8.0,16.0,,,,,,,Right-Handed,
8214,rb23,mark-richards,Mark,Richards,http://www.atpworldtour.com/en/players/mark-richards/rb23/overview,AUS,,,1993.12.03,1993.0,12.0,3.0,,,,,,,Right-Handed,
8215,rb29,marko-rajic,Marko,Rajic,http://www.atpworldtour.com/en/players/marko-rajic/rb29/overview,SRB,,,1992.05.09,1992.0,5.0,9.0,,,,,,,Right-Handed,Two-Handed Backhand
8216,rb32,quentin-robert,Quentin,Robert,http://www.atpworldtour.com/en/players/quentin-robert/rb32/overview,FRA,,,1991.09.30,1991.0,9.0,30.0,,,,,,,Right-Handed,Two-Handed Backhand
8217,rb31,martin-rondina,Martin,Rondina,http://www.atpworldtour.com/en/players/martin-rondina/rb31/overview,ARG,,,1991.05.28,1991.0,5.0,28.0,,,,,,,Ambidextrous,
8218,rb47,vorachit-runglertmaneepong,Vorachit,Runglertmaneepong,http://www.atpworldtour.com/en/players/vorachit-runglertmaneepong/rb47/overview,THA,,,1990.02.13,1990.0,2.0,13.0,,,,,,,Right-Handed,
8219,rb49,lucas-renard,Lucas,Renard,http://www.atpworldtour.com/en/players/lucas-renard/rb49/overview,SWE,"Stockholm, Sweden","Stockholm, Sweden",1992.09.30,1992.0,9.0,30.0,,176.0,80.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
8220,rb50,claudio-rivera,Claudio,Rivera,http://www.atpworldtour.com/en/players/claudio-rivera/rb50/overview,SWE,,,1992.06.28,1992.0,6.0,28.0,,,,,,,Right-Handed,Two-Handed Backhand
8221,rb56,ramkumar-ramanathan,Ramkumar,Ramanathan,http://www.atpworldtour.com/en/players/ramkumar-ramanathan/rb56/overview,IND,"Barcelona, ESP & Chennai, IND","Chennai, India",1994.11.08,1994.0,11.0,8.0,,169.0,77.0,"6'2""",74.0,,Right-Handed,Two-Handed Backhand
8222,rb58,felipe-rios,Felipe,Rios,http://www.atpworldtour.com/en/players/felipe-rios/rb58/overview,CHI,,,1992.03.04,1992.0,3.0,4.0,,,,,,,Right-Handed,Two-Handed Backhand
8223,rb67,a-riba,A.,Riba,http://www.atpworldtour.com/en/players/a-riba/rb67/overview,,,,,,,,,,,,,,,
8224,rb60,oriol-roca-batalla,Oriol,Roca Batalla,http://www.atpworldtour.com/en/players/oriol-roca-batalla/rb60/overview,ESP,,,1993.04.30,1993.0,4.0,30.0,,,,,,,,
8225,rb77,nathan-rakitt,Nathan,Rakitt,http://www.atpworldtour.com/en/players/nathan-rakitt/rb77/overview,USA,,,1993.04.21,1993.0,4.0,21.0,,,,,,,Right-Handed,
8226,rb70,francisco-ramos,Francisco,Ramos,http://www.atpworldtour.com/en/players/francisco-ramos/rb70/overview,POR,,,1993.03.25,1993.0,3.0,25.0,,,,,,,Right-Handed,
8227,rb86,sidharth-rawat,Sidharth,Rawat,http://www.atpworldtour.com/en/players/sidharth-rawat/rb86/overview,IND,"Noida, INDIA","New Delhi, India",1993.04.21,1993.0,4.0,21.0,,154.0,70.0,"5'9""",69.0,,Ambidextrous,Two-Handed Backhand
8228,rc04,alexander-ritschard,Alexander,Ritschard,http://www.atpworldtour.com/en/players/alexander-ritschard/rc04/overview,SUI,,,1994.03.24,1994.0,3.0,24.0,,,,,,,Right-Handed,Two-Handed Backhand
8229,rc33,mateo-andres-ruiz-naranjo,Mateo Andres,Ruiz Naranjo,http://www.atpworldtour.com/en/players/mateo-andres-ruiz-naranjo/rc33/overview,COL,"Bogota, Colombia","Bucaramanga, Colombia",1996.07.15,1996.0,7.0,15.0,,170.0,77.0,"0'1""",1.0,,Right-Handed,Two-Handed Backhand
8230,rc46,juan-rocha,Juan,Rocha,http://www.atpworldtour.com/en/players/juan-rocha/rc46/overview,ARG,,,1991.07.05,1991.0,7.0,5.0,,,,,,,Ambidextrous,
8231,rc77,demian-raab,Demian,Raab,http://www.atpworldtour.com/en/players/demian-raab/rc77/overview,GER,"Hamburg, Germany","Lueneburg, Germany",1993.07.20,1993.0,7.0,20.0,,174.0,79.0,"6'2""",74.0,,Ambidextrous,Two-Handed Backhand
8232,rc92,carlos-ramirez-utermann,Carlos,Ramirez Utermann,http://www.atpworldtour.com/en/players/carlos-ramirez-utermann/rc92/overview,MEX,,"Mexico City, Mexico",1995.08.22,1995.0,8.0,22.0,,178.0,81.0,"6'3""",75.0,,Right-Handed,One-Handed Backhand
8233,rc83,simeon-rossier,Simeon,Rossier,http://www.atpworldtour.com/en/players/simeon-rossier/rc83/overview,SUI,"Neuchatel, Switzerland","Neuchatel, Switzerland",1995.01.15,1995.0,1.0,15.0,,137.0,62.0,"5'8""",68.0,,Left-Handed,One-Handed Backhand
8234,rc86,john-harrison-richmond,John Harrison,Richmond,http://www.atpworldtour.com/en/players/john-harrison-richmond/rc86/overview,USA,,,1994.02.18,1994.0,2.0,18.0,,,,,,,,
8235,rc96,noah-rubin,Noah,Rubin,http://www.atpworldtour.com/en/players/noah-rubin/rc96/overview,USA,"Long Island, NY, USA","Long Island, NY, USA",1996.02.21,1996.0,2.0,21.0,2015.0,150.0,68.0,"5'9""",69.0,,Right-Handed,Two-Handed Backhand
8236,rd02,diogo-rocha,Diogo,Rocha,http://www.atpworldtour.com/en/players/diogo-rocha/rd02/overview,POR,,,1994.07.13,1994.0,7.0,13.0,,,,,,,,
8237,rd06,joao-riquelme,Joao,Riquelme,http://www.atpworldtour.com/en/players/joao-riquelme/rd06/overview,CHI,,,1995.07.13,1995.0,7.0,13.0,,,,,,,Right-Handed,Two-Handed Backhand
8238,rd32,timur-razmaitov,Timur,Razmaitov,http://www.atpworldtour.com/en/players/timur-razmaitov/rd32/overview,RUS,,,1997.04.10,1997.0,4.0,10.0,,,,,,,Ambidextrous,
8239,rd34,lukas-ruepke,Lukas,Ruepke,http://www.atpworldtour.com/en/players/lukas-ruepke/rd34/overview,GER,"Bremen, Germany","Bremen, Germany",1993.07.06,1993.0,7.0,6.0,,187.0,85.0,"5'11""",71.0,,Ambidextrous,Two-Handed Backhand
8240,rd41,kovit-ratanaphet,Kovit,Ratanaphet,http://www.atpworldtour.com/en/players/kovit-ratanaphet/rd41/overview,THA,,,1983.11.06,1983.0,11.0,6.0,,,,,,,Ambidextrous,
8241,rd42,v-rudj,V,Rudj,http://www.atpworldtour.com/en/players/v-rudj/rd42/overview,RUS,,,,,,,,,,,,,Ambidextrous,
8242,rd43,j-j-f-robinson,J J F,Robinson,http://www.atpworldtour.com/en/players/j-j-f-robinson/rd43/overview,GBR,,,,,,,,,,,,,,
8243,rd64,murray-robinson,Murray,Robinson,http://www.atpworldtour.com/en/players/murray-robinson/rd64/overview,USA,,,1959.10.11,1959.0,10.0,11.0,,,,,,,Ambidextrous,
8244,rd65,roland-russo,Roland,Russo,http://www.atpworldtour.com/en/players/roland-russo/rd65/overview,AUS,,,,,,,,,,,,,Ambidextrous,
8245,rd46,nicholas-reyes,Nicholas,Reyes,http://www.atpworldtour.com/en/players/nicholas-reyes/rd46/overview,USA,"West Hollywood, CA, USA","Washington D.C., USA",1995.01.17,1995.0,1.0,17.0,,184.0,83.0,"6'2""",74.0,188.0,Right-Handed,One-Handed Backhand
8246,rd69,mike-rowe,Mike,Rowe,http://www.atpworldtour.com/en/players/mike-rowe/rd69/overview,GBR,,,,,,,,,,,,,Ambidextrous,
8247,rd70,d-roberts,D.,Roberts,http://www.atpworldtour.com/en/players/d-roberts/rd70/overview,GBR,,,,,,,,,,,,,,
8248,rd85,c-rudman,C.,Rudman,http://www.atpworldtour.com/en/players/c-rudman/rd85/overview,RSA,,,,,,,,,,,,,Ambidextrous,
8249,rd80,carlos-romero,Carlos,Romero,http://www.atpworldtour.com/en/players/carlos-romero/rd80/overview,ARG,,,1946.03.09,1946.0,3.0,9.0,,,,,,,Ambidextrous,
